timestamp,latitude,longitude,max_volume_db
2025-08-29 10:00:58,24.716933333333333,121.04779833333333,43.72
2025-08-29 10:01:07,24.716871666666666,121.04774833333333,48.04
2025-08-29 10:01:14,24.716813333333334,121.04770166666667,62.97
2025-08-29 10:01:21,24.716751666666667,121.04765,47.97
2025-08-29 10:01:27,24.716693333333332,121.04760833333333,56.5
2025-08-29 10:01:31,24.716656666666665,121.04757833333333,44.71
2025-08-29 10:01:37,24.716593333333332,121.04752833333333,52.56
2025-08-29 10:01:44,24.716545,121.04747333333333,59.92
2025-08-29 10:01:50,24.716503333333332,121.04740333333334,58.75
2025-08-29 10:01:57,24.716485,121.047335,54.46
2025-08-29 10:02:03,24.716476666666665,121.04727,49.24
2025-08-29 10:02:22,24.71647,121.047205,54.04
2025-08-29 10:02:29,24.716483333333333,121.04712,66.02
2025-08-29 10:02:35,24.716493333333332,121.04704833333334,59.52
2025-08-29 10:02:42,24.716498333333334,121.04696166666666,60.18
2025-08-29 10:02:45,24.716496666666668,121.046905,59.73
2025-08-29 10:02:52,24.716495,121.04683166666666,60.77
2025-08-29 10:02:55,24.716495,121.04678166666666,58.51
2025-08-29 10:03:02,24.716491666666666,121.04671,58.43
2025-08-29 10:03:08,24.716491666666666,121.04662333333333,61.89
2025-08-29 10:03:15,24.7165,121.04654833333333,57.7
2025-08-29 10:03:19,24.716506666666668,121.04649666666667,65.07
2025-08-29 10:03:25,24.716521666666665,121.04642,62.76
2025-08-29 10:03:29,24.71653166666667,121.04637166666667,58.35
2025-08-29 10:03:35,24.716553333333334,121.0463,54.39
2025-08-29 10:03:39,24.716575,121.04625166666666,56.73
2025-08-29 10:03:42,24.716601666666666,121.04621,59.29
2025-08-29 10:03:49,24.716645,121.04615,63.65
2025-08-29 10:03:52,24.716676666666668,121.04611333333334,59.82
2025-08-29 10:03:59,24.716733333333334,121.046065,65.48
2025-08-29 10:04:02,24.71677,121.04603,84.45
2025-08-29 10:04:09,24.71682,121.04597,64.2
2025-08-29 10:04:16,24.716871666666666,121.04590666666667,65.09
2025-08-29 10:04:22,24.716906666666667,121.04584666666666,58.3
2025-08-29 10:04:29,24.716948333333335,121.04577166666667,75.27
2025-08-29 10:04:32,24.716968333333334,121.04572,68.06
2025-08-29 10:04:39,24.716995,121.04565,55.05
2025-08-29 10:04:42,24.717005,121.04559,57.79
2025-08-29 10:04:49,24.717035,121.04551666666667,54.63
2025-08-29 10:04:52,24.71705,121.04546833333333,57.43
2025-08-29 10:04:59,24.71708,121.04539666666666,52.23
2025-08-29 10:05:03,24.717096666666666,121.04534833333334,53.37
2025-08-29 10:05:09,24.717115,121.04527833333333,67.92
2025-08-29 10:05:13,24.71713,121.04523166666667,66.27
2025-08-29 10:05:19,24.71716,121.04516,51.95
2025-08-29 10:05:26,24.717181666666665,121.04507333333333,52.11
2025-08-29 10:05:29,24.717183333333335,121.04502,54.59
2025-08-29 10:05:36,24.717185,121.04495,59.85
2025-08-29 10:05:39,24.71718,121.04489833333334,53.07
2025-08-29 10:05:46,24.717163333333332,121.04482166666666,49.8
2025-08-29 10:06:03,24.71711833333333,121.04462166666667,58.41
2025-08-29 10:06:09,24.717105,121.04455333333334,64.38
2025-08-29 10:06:16,24.71709,121.044475,61.08
2025-08-29 10:06:22,24.71709,121.04439,62.47
2025-08-29 10:06:29,24.717101666666668,121.04431666666666,63.13
2025-08-29 10:06:32,24.717111666666668,121.04426666666667,63.62
2025-08-29 10:06:39,24.717131666666667,121.0442,57.81
2025-08-29 10:06:43,24.71715,121.04415333333333,57.75
2025-08-29 10:06:49,24.717185,121.044085,54.58
2025-08-29 10:06:56,24.71723,121.04401,55.17
2025-08-29 10:07:02,24.717268333333333,121.04394333333333,58.76
2025-08-29 10:07:09,24.71731,121.04387,63.27
2025-08-29 10:07:15,24.717336666666668,121.04379833333333,51.75
2025-08-29 10:07:19,24.71735,121.04375,49.04
2025-08-29 10:07:22,24.717356666666667,121.0437,49.3
2025-08-29 10:07:29,24.717356666666667,121.04362833333333,53.31
2025-08-29 10:07:35,24.717348333333334,121.043545,51.17
2025-08-29 10:07:42,24.717341666666666,121.04347166666666,54.23
2025-08-29 10:07:48,24.717336666666668,121.043385,55.94
2025-08-29 10:07:55,24.717351666666666,121.04331,56.52
2025-08-29 10:07:59,24.717361666666665,121.04326166666667,60.78
2025-08-29 10:08:05,24.717383333333334,121.04319666666666,61.0
2025-08-29 10:08:33,24.717363333333335,121.04324833333334,70.26
2025-08-29 10:08:39,24.717358333333333,121.04331333333333,65.6
2025-08-29 10:08:46,24.717351666666666,121.04339833333333,82.37
2025-08-29 10:08:49,24.717355,121.04344833333333,76.1
2025-08-29 10:08:56,24.717366666666667,121.04352166666666,58.74
2025-08-29 10:08:59,24.717373333333335,121.04357166666667,58.13
2025-08-29 10:09:06,24.717376666666667,121.04365166666666,50.24
2025-08-29 10:09:10,24.717375,121.04370333333334,52.96
2025-08-29 10:09:16,24.717363333333335,121.04378,48.29
2025-08-29 10:09:20,24.71735,121.04382833333334,51.82
2025-08-29 10:09:26,24.717321666666667,121.04389833333333,54.13
2025-08-29 10:09:30,24.717296666666666,121.04394166666667,64.83
2025-08-29 10:09:36,24.717256666666668,121.04401,60.05
2025-08-29 10:09:40,24.71723666666667,121.04405666666666,56.83
2025-08-29 10:09:43,24.717208333333332,121.0441,57.45
2025-08-29 10:09:50,24.71717,121.04417,59.33
2025-08-29 10:09:54,24.717151666666666,121.04421833333333,62.99
2025-08-29 10:10:00,24.717135,121.04428666666666,63.58
2025-08-29 10:10:04,24.717125,121.04433666666667,59.61
2025-08-29 10:10:10,24.717121666666667,121.04441666666666,52.58
2025-08-29 10:10:14,24.717126666666665,121.04446833333333,55.69
2025-08-29 10:10:17,24.717128333333335,121.04451833333333,55.24
2025-08-29 10:10:24,24.71714,121.04459666666666,73.3
2025-08-29 10:10:30,24.717156666666668,121.044675,70.87
2025-08-29 10:10:37,24.717173333333335,121.044745,58.83
2025-08-29 10:10:44,24.7172,121.04482166666666,52.49
2025-08-29 10:10:50,24.717238333333334,121.044885,64.0
2025-08-29 10:10:54,24.717256666666668,121.04493166666667,54.48
